material_id,composition,E_g
mp-542286,Ba8 Na2 Ru6 O24,0.0
mp-1221403,Na1 W3 O9,0.0
mp-758826,Na8 Mn8 H24 O24,1.6517
mp-1224582,K9 Na3 B36 O60,5.3009
mp-1521193,Na1 Nd1 Fe4 O12,0.0
mp-1186131,Na1 Dy3,0.0
mp-1520904,Na1 Sr1 Nb1 Sn1 O6,3.2357
mp-684828,Na3 Ce3 H6 S6 O27,0.3348999999999993
mp-754850,Na1 Ti1 S2,0.0
mp-542512,Na2 Pr4 Ru2 O12,0.2136
mp-1203293,Na24 Nb24 O72,1.8049
mp-557366,Na4 Cd4 H12 C12 O24,4.3047
mp-5942,Na4 As4 S8,1.3553
mp-555944,Na2 P2 W4 O16,0.0
mp-756095,Na1 Cu3 O4,0.0
mp-1194878,Na8 In8 Te16 O48,2.9873000000000003
mp-1096979,Na24 V24 Zn24 O96,3.3573000000000004
mp-1039742,Na1 Mg30 Bi1 O32,3.4241
mp-686526,Na4 Ca4 Al4 Si8 O28,3.9356
mp-1097194,Na1 Sr2 Cd1,0.0
mp-1221059,Na2 Sb2 W2 O12,2.7991
mp-2218981,Na1 Mg1 Fe1 S2 O8,0.3230999999999997
mp-1199438,Na4 Fe4 P8 O24 F8,1.8637
mp-1210237,Na1 Eu1 Cu2 F8,0.0
mp-34806,Na3 Y3 F12,7.3401
mp-1101673,Na4 Cr8 O16,0.0
mp-2716294,Na3 Y6 Sn6 P9 S9 O72,1.5532999999999997
mp-985610,Na2 Ag2 C4 O8,1.6802
mp-1173770,Na4 Ca8 Si4 O16 F4,3.0452
mp-1220908,Na2 S2 O6 F2,5.0843
mp-540721,Na4 B20 H40 O52,5.6657
mp-531071,Na6 Ta24 O48,0.0
mp-2714356,Na6 In12 P6 S12 O72,3.1481000000000003
mp-1194067,Na2 Ni2 H8 S2 O12 F2,4.6315
mp-5414,Na2 Sb2 S4,0.8857000000000004
mp-1201060,Na4 Sr4 P4 H72 S4 O48,4.0609
mp-1213599,Cs8 Na8 Nb8 O8 F40,4.3489
mp-2232662,K3 Na1 Mg1 Ru2 O8,0.2851999999999999
mp-1173734,Na1 Ca3 Fe4 Si8 O24,1.4890999999999996
mp-1202169,Na2 Pr6 Ge8 O26,3.6216
mp-8973,Na2 Si4 N6,4.1843
mp-706544,Na4 Ga4 H32 N16,2.7434
mp-567824,K4 Na2 Co2 C12 N12,4.3375
mp-19083,Na4 V4 O12,2.9962
mp-556765,Na2 Fe4 Mo6 O24,0.8429
mp-1221097,Na1 Bi1 Se2,0.0
mp-1210393,Na8 Co8 P24 O72,0.0
mp-1186180,Na1 Sc3,0.0
mp-559533,Na9 Li9 C9 O27,4.4629
mp-1238798,Na2 Cr4 S8,0.0
mp-1202445,Na4 U4 N12 O44,2.1991
mp-1101703,Na4 Li8 Fe4 P4 C4 O28,2.0243999999999995
mp-1079509,Na1 Ti2 H1 O5,0.0
mp-561398,Na2 Al2 Mo4 O16,3.4421
mp-556353,Rb2 Na1 Ni1 F6,0.0
mp-1220936,Na4 Sc4 Sn4 O16,2.6174
mp-2646947,Na4 B44 H48 C4,5.7094000000000005
mp-1213265,Na6 Mg6 B6 P12 O66,0.6935
mp-2712567,Na6 Y6 Ti6 Si6 S12 O72,1.5608
mp-1520737,Na1 La1 Nb2 O6,0.0
mp-1032374,Na1 Mg6 Fe1 O8,1.4968999999999997
mp-2233264,Na1 Mg1 Co2 Mo2 O10,1.1013
mp-1521087,K1 Na1 Bi2 O6,0.0
mp-1221115,Na1 Cr12 Si8 Br1 O28,2.1137999999999995
mp-730154,Na2 As6 H4 O18,2.6467
mp-676023,Na2 Y6 F20,5.5671
mp-1518039,Ba4 Na4 Eu4 W4 O24,0.0
mp-1196019,Na4 S8 N4 O16 F8,5.5309
mp-1193301,Na2 Fe4 P4 H2 O16,0.0165999999999999
mp-9239,Na2 La2 Mg2 Te2 O12,2.543200000000001
mp-2210651,Na1 Mg1 Co1 O2,1.4352
mp-1111618,K2 Na1 Sc1 I6,2.1954
mp-1209961,Na2 Tb2 Cl8,4.7179
mp-1023499,Na1 Mg15,0.0
mp-867147,Ba1 Na1 Hg2,0.0
mp-780403,Na8 Cu24 O16,0.9363
mp-1186069,Na2 Mo6 Se6,0.3974000000000002
mp-1180189,Na1 Al3 Cr2 O14,0.0
mp-15543,Na4 Li4 Zr4 Si24 O60,4.928100000000001
mp-2716203,Na3 Ta6 In6 P15 S3 O72,3.0842
mp-1032845,Na1 Y1 Mg6 O8,3.7105
mp-6699,Na12 Mg12 P12 O48,4.9274
mp-1021165,Na2 Mg12 Si2,0.0
mp-1221597,Na6,0.2698
mp-989608,Cs2 Na1 As1 Cl6,3.062
mp-1196607,Na2 In2 I8 O24,3.0219
mp-1097299,Rb2 Na1 Hg1,0.0
mp-556373,Na8 Fe8 Te16 O48,2.1497
mp-977314,Na1 Lu3,0.0
mp-1098241,Na1 Mg6 Mo1,0.0
mp-1120804,Na2 V6 F14,1.4512999999999998
mp-3795,Na4 Zn4 F12,3.7676
mp-560673,Na2 Pr4 S4 O16 F6,6.1633
mp-2716532,Na3 Mg6 Nb6 P9 S9 O72,1.5319999999999998
mp-560768,Na8 Sr32 B24 O72,3.9798
mp-1100420,Na1 Ca1 Sb1,0.8240999999999996
mp-1106130,Na2 Co2 Se2 O12 F2,0.0
mp-1221058,Na4 Fe4 Sn4 O16,1.8559
mp-21404,Na4 Co4 F12,2.9522
mp-1220801,Na1 Li3 Fe4 Si8 O24,2.704
mp-1200829,Na4 Sb4 F24,4.7556
mp-1227835,Ba1 Na1 Ti1 Nb1 O6,1.5650999999999995
mp-1172939,Na2 Mg4 H6 S4 O16,4.9117
mp-2714869,Na3 Ca3 La9 S18 O72,4.273
mp-2712545,Na6 Y6 Si6 Sn6 S12 O72,1.1668
mp-6392,Na12 Be12 P12 O48,5.8139
mp-1173705,Na2 Cd2 In4 P6 O24,3.0268000000000006
mp-6712,Na4 Lu4 Ge4 O16,3.632000000000001
mp-8314,Cs4 Na2 As2 O8,3.5373
mp-1521181,Na1 La1 Zr1 Sn1 O6,2.6331
mp-27264,Na4 Ti4 F16,0.2010999999999998
mp-1210485,Na2 B20 H6 Pb8 O42,0.0100999999999999
mp-2713205,Na6 Ta6 Ga6 P18 O72,3.4283
mp-6586,K2 Na1 Al1 F6,6.8580000000000005
mp-1110829,K2 Na1 Sb1 F6,3.9986000000000006
mp-2228524,Na1 Mg1 Mn4 O8,0.5442
mp-1182342,Ba2 Na2 Y2 B4 O12,3.335
mp-1181132,K6 Na2 Ce2 C6 O30,0.0151
mp-1220760,Na3 Y3 Ir3 O12,0.0
mp-1190015,Na4 Nb4 O12,2.2326
mp-1179880,Na1 Cu3 Ge1 Se4,0.0812999999999997
mp-1039936,Na1 Ce1 Mg30 O32,0.0
mp-555552,K2 Na2 S2 O8,5.0709
mp-1245590,Na4 Cu4 N4,0.0
mp-1114020,Rb2 Na1 Eu1 Cl6,0.0
mp-1205542,Rb2 Na1 Tb1 F6,6.4622
mp-13019,Na2 La4 Ta2 O12,3.9792
mp-1984978,Na2 V6 H12 S4 O28,1.9766
mp-1246646,Na16 Re16 N32,0.0
mp-1306808,Na2 Co4 H6 Se4 O20,2.2235
mp-865124,Na1 Sr2 In1,0.0
mp-989642,Cs2 Na1 Al1 H6,1.9338
mp-1198569,Na2 Nd2 B12 O26,0.0
mp-1030699,Na1 Mg6 B1 O7,2.628
mp-1521864,Na1 Ca1 Tb1 Fe1 O6,0.0
mp-1077494,Na1 U1 O4,0.0
mp-1173558,Na2 Mn4 Fe2 Ag2 P6 O24,1.1417000000000002
mp-1516413,Na1 Sr1 Nd1 Fe1 O6,0.0
mp-558211,Cs4 Na2 Co2 F12,0.9021
mp-1220883,Na1 Sb1 Te2,0.6588999999999992
mp-28569,Na4 In4 Br16,2.8149
mp-1186134,Na1 Fe1 O3,0.0
mp-1520338,Na1 Ce1 Nb2 O6,0.0
mp-29657,Na16 Ge16,0.6651999999999998
mp-558078,Rb2 Na1 Fe1 F6,4.118600000000001
mp-1521862,Na1 Dy1 Sn1 W1 O6,2.5611
mp-1223505,K1 Na1 Hf4 P6 O24,5.000500000000001
mp-1180183,Na3 Ca9 C6 O21 F9,0.0284999999999999
mp-559710,Na4 In4 As8 O28,2.4705
mp-865097,Na1 Hg1 Pd2,0.0
mp-1110740,Rb2 Na1 Nd1 Br6,4.0334
mp-1210279,Na4 Ca8 Si16 O40 F4,4.9558
mp-559443,Na4 Li8 Mo8 P12 O56,0.0
mp-1220815,Na1 Hf2 Ti1 F11,0.0
mp-1173513,Na2 Sb2 S4,0.1164999999999993
mp-1518125,Na1 Ca1 Zr1 Nb1 O6,2.284
mp-1076831,K1 Na1 Mo2 O6,0.0
mp-555392,K12 Na2 Au4 I2 O16,1.8846
mp-1239200,Na8 Cr16 S32,0.0323999999999999
mp-558045,Na4 Li8 P4 O16,5.1689
mp-1182445,Na12 H24 S12 N12 O36,1.1365
mp-9107,Na2 Zr2 Cu2 S6,0.2899000000000002
mp-1522414,Na1 Sr1 Pr1 W1 O6,2.8551
mp-675446,Na2 Ru2 O4,0.1002
mp-760012,Na1 Cr4 O8,0.0
mp-10935,Na2 Er2 P2 O8 F2,5.5235
mp-2714122,Na6 Zn6 Ga6 S18 O72,3.1355
mp-758128,Na4 Co4 H8 C12 O28,2.4523
mp-1518179,Ba4 Na4 Nd4 W4 O24,2.9197000000000006
mp-635327,Na1 Y2 In1,0.0
mp-3338,Na4 Ga4 O8,2.8582
mp-27878,Na2 Sb10 O16,2.6771
mp-773138,Na2 Cr2 As2 C2 O14,0.6733
mp-1220937,Na2 U4 F18,0.0
mp-628583,Na4 C8 N12,4.5205
mp-989561,Na1 Tl2 Ga1 F6,4.3908
mp-1220948,Na3 Pr3 F12,7.0405
mp-1205997,Na1 U1 F6,0.9529
mp-860798,Na2 Al22 O34,4.3719
mp-1009220,Na1 H1,1.033
mp-2714889,Na3 Y9 Zn3 S18 O72,4.66
mp-1220744,Na2 Y2 Ti4 O12,2.3484000000000003
mp-1221190,Na4 U4 V4 O28,0.3384999999999999
mp-1205174,Na4 P8 Pt4 O36,0.0
mp-1220852,Na1 Ho9 Si6 O26,4.4207
mp-1209959,Na1 Tm1 Pd6 O8,0.0221
mp-1180640,Na2 Zn4 P6 O38,0.0265999999999999
mp-510328,Na4 Cu20 C24,1.4166999999999996
mp-1220968,Na1 Nd2 Se3,0.0
mp-1206737,Na1 Sr2 Re1 O6,1.773
mp-962066,Na1 Li1 Te1,1.8833
mp-1099339,Na1 Mg6 W1,0.0
mp-548402,Na1 W2 Br6 O2,0.0
mp-532334,Na2 W16 O48,2.1186
mp-1173577,Na1 V6 O15,0.7716
mp-768143,Na2 Ge2 P2 C2 O14,3.2699
mp-722290,Na4 C8 N4 O12,0.5401
mp-1272149,Na4 Ni4 O8,0.1156000000000001
mp-562382,Na4 Co4 B4 P8 H8 O36,3.0603
mp-1517464,Na1 Zr1 Nb1 Sn1 O6,2.3496
mp-1220982,Na1 Li1 Ga2 Si4 O12,4.2668
mp-2714062,Na6 Al6 Zn6 S18 O72,4.7086
mp-1220974,Na1 Sm9 Si6 S2 O24,3.0002000000000004
mp-1180233,Na4 As8 O24,0.0
mp-1110891,K2 Na1 Sb1 Br6,2.5456
mp-727389,Na4 Si8 O32,0.0
mp-2713814,Na3 Mg3 Nb9 P18 O72,1.2107
mp-1211794,K2 Na1 O2,0.0
mp-2214835,Na1 Co2 Mo2 O10,0.2836
mp-1517893,Na1 Sr1 Nb1 Bi1 O6,0.0
mp-28947,Na4 Sn8 Cl20,2.9783
mp-1517244,Na1 Ca1 La1 Fe1 O6,0.0
mp-754456,Na4 V4 Si4 O16,0.0
mp-770772,Na4 Li8 Fe4 P4 C4 O28,3.6412
mp-1274032,Na2 Co6 O12,0.0
mp-1173587,Na2 Mn4 Fe2 Ag2 P6 O24,0.0689999999999999
mp-1520890,Na1 In1 Sn1 W1 O6,2.7817000000000003
mp-999489,Na1 Gd1 Se2,1.3585
mp-554603,K5 Na1 Ce2 S6 O24,0.0771999999999999
mp-1030999,Na1 Ce1 Mg6 O8,0.0
mp-977138,Na1 Tc3,0.0
mp-2715675,Na6 Hf6 Ta6 Si6 P12 O72,3.3849
mp-3332,Na1 Cr1 Se2,0.7807999999999997
mp-1210231,Na8 P8 O32,0.0
mp-1078933,Na2 Ca2 H6,3.3120000000000003
mp-1101683,Na1 V5 O8,0.0
mp-1039855,Na1 Mg30 B1 O31,2.444000000000001
mp-696842,Na2 H6 Se4 O12,4.0114
mp-2210678,Na1 Mg1 Fe1 O2,0.0
mp-1173505,Rb8 Na2 W4 N10 O2,2.1188
mp-2271,Na2 Pt4,0.0
mp-1026659,Na1 Mg14 Sb1,0.0
mp-1190850,Na1 Rh1 N8 O12,0.0
mp-1212547,K12 Na4 P8 H32 O44,4.5369
mp-1193570,Na2 H6 C8 O10,2.8572
mp-554384,Na4 Sb4 P8 S24,2.0182999999999995
mp-772559,Na2 Li10 Mn4 P4 C4 O28,3.2964
mp-738635,Na8 Zn8 P16 H8 Cl8 O56,0.0
mp-1520241,K1 Na1 V4 O12,0.0
mp-2716494,Na3 Zr6 In6 P9 S9 O72,3.1628000000000003
mp-560037,Rb2 Na1 Bi1 F6,4.9249
mp-1186153,Na1 Pb1 O3,0.0
mp-1517270,Na1 Li1 Tb1 W1 O6,0.0
mp-1101480,Na4 Mn4 P4 C4 O28,0.7266
mp-1121875,Na1 Fe9 Si6 B3 H2 O31,1.4005
mp-1221102,Na1 Bi1 Te2,1.0652999999999997
mp-1105823,Na2 La2 Fe2 W2 O12,2.2965
mp-1214950,Ba2 Na1 Ce2 Ti2 Fe1 Si8 H1 O27,0.0072
mp-541081,Na2 Mg4 H6 S4 O16,4.7151
mp-1220728,Na1 Li1 As2 S4,1.5983999999999998
mp-976185,Na1 Be1 O3,0.0
mp-1204526,K8 Na2 V20 O76,0.0395999999999999
mp-962067,Ba1 Na1 Sn1,0.0
mp-673691,Na1 Ni4 F10,0.0
mp-580589,Cs2 Na1 Er1 Cl6,5.3424
mp-559628,Na4 Np12 F52,0.0
mp-23363,Na4 Al4 Cl16,5.1557
mp-1026692,Rb1 Na1 Mg14,0.0
mp-1220906,Na2 Tb2 Ti4 O12,2.307
mp-1221108,Na2 B20 Pb8 Cl4 O38,1.2992
mp-1111646,K2 Na1 Eu1 Cl6,0.0
mp-1033980,K1 Na1 Mg14 O15,0.0
mp-675531,Na2 Bi2 S4,0.9415999999999998
mp-3967,Na8 N8 O8,3.389
mp-1221427,Na1 V6 S8,0.0
mp-2715738,Na6 Nb6 Si6 Ge6 P12 O72,2.7862
mp-1186175,Na1 Pt1,0.0
mp-1520308,Na1 La1 Zr1 Fe1 O6,0.0
mp-754880,Na4 Mn4 O16,0.0
mp-1210122,Na2 Mn8 As6 O24,1.1152000000000002
mp-127,Na1,0.0
mp-690535,Na1 W2 O6,0.0
mp-863003,Na1 Al6 Fe3 Si6 B3 H3 O30 F1,0.7949000000000002
mp-1026655,Na1 Mg14 C1,0.0
mp-2716202,Na3 Nb6 Al6 P15 S3 O72,2.2585
mp-1202992,Na1 H12 Au1 C4 S4 O12,2.2327
mp-7433,Na2 Cu2 Se2,0.0476999999999998
mp-2714075,Na3 In12 P3 S15 O72,2.1747
mp-1223404,K1 Na1 Ti4 Bi2 O12,2.432
mp-1220723,Na1 La2 Se3,0.0
mp-2714226,Na3 Mg6 Ti6 P3 S15 O72,1.8074
mp-760340,Na2 Mn4 O8,0.0
mp-1222793,Na2 Ni8 P8 O44,0.0
mp-2712609,Na6 Zr6 Ga6 Si6 S12 O72,3.3795
mp-1214563,Ba8 Na8 V8 F48,2.5539
mp-1246338,Na2 Fe2 N2,0.0
mp-637292,Na1 Cr1 S2,1.0316999999999998
mp-2232356,Na1 Mg1 Fe5 O8,1.3295000000000003
mp-1101692,Na4 Co4 B4 O12,1.4057
mp-4482,Na2 Sb2 O6,2.7012
mp-1101651,Na2 Li10 Fe4 P4 C4 O28,0.0
mp-772651,Na4 Li8 Mn4 P4 C4 O28,3.5422
mp-554124,Na4 V4 S8 O32,1.6873000000000002
mp-1517581,Ba1 Na1 Sm1 Se1 O6,1.8646000000000005
mp-755166,Na4 Co4 O8,0.0
mp-567836,K4 Na2 B2 P4,1.771
mp-1111822,Cs2 Na1 Mo1 Br6,1.4443
mp-626554,Na2 H18 O10,4.2012
mp-1523217,Na1 Ce1 V4 O12,0.0
mp-1210160,Na2 H8 C6 N6 O8,4.7301
mp-1017302,Na2 Mg12 Ga2,0.0
mp-18334,Na4 Ho4 Ge4 O16,3.6138
mp-987731,Na1 La6 Os1 I12,0.0
mp-1210039,Na4 Sr4 V4 F24,2.5448
mp-1111108,K2 Na1 As1 F6,4.4981
mp-1519265,Na1 Eu1 W2 O6,0.0
mp-1210068,Na1 Er1 Cu2 F8,0.7312
mp-2228495,Na1 Mg1 Mn4 O8,0.6057999999999999
mp-1518553,Na1 Eu1 Hf1 Nb1 O6,0.0038
mp-779031,Na4 V4 P8 O32,1.8008
mp-20980,Na2 Nd2 Ti2 O8,2.4465000000000003
mp-505448,Na4 Hf4 Cu4 Se12,0.3845
mp-1110771,Rb2 Na1 Ce1 I6,0.2617000000000002
mp-1111341,Na1 Li2 Ru1 F6,0.0
mp-1210269,Na4 Mn4 H8 C12 O28,2.5658
mp-2716377,Na3 Nb3 Al9 P9 S9 O72,1.9894
mp-1223345,K1 Na1 Nb2 O6,1.9821
mp-2713799,Na3 Nb3 Sn9 P18 O72,2.7217
mp-1220962,Na1 V5 Mo1 O15,0.5666
mp-976589,Na1 In3,0.0
mp-1215092,Ba8 Na8 Ti8 F48,0.2486000000000001
mp-1522311,Na1 Ca1 Dy1 Se1 O6,2.2461999999999995
mp-755883,Na2 Dy2 O4,4.0169
mp-1220731,Na1 La1 Nb2 O7,1.4924000000000002
mp-772418,Na2 Li10 Mn4 P4 C4 O28,3.2939
mp-1180133,Na1 Ca1 H6 Ir1,3.4213
mp-1221093,Na1 Ca1 Fe1 Si4 O12,0.0
mp-1020624,Na4 Be4 B12 O24,4.931
mp-1003767,Na6 Mn12 O24,0.2535000000000003
mp-2714707,Na3 Al9 Zn3 S18 O72,5.1162
mp-1191678,K6 Na2 Mn2 Cl12,2.4629000000000003
mp-11180,Na2 C2,3.4916
mp-1035403,Na1 Li1 Mg14 O15,1.1791000000000005
mp-2714783,Na3 Mg9 Ta3 S18 O72,0.879
mp-1110932,K2 Na1 Pr1 Br6,3.9823
mp-867515,Na2 Co2 O4,2.1151
mp-560476,Rb12 Na4 Ti4 O16,3.2452
mp-570193,Na16 Au16 Cl64,1.4733999999999998
mp-1019787,K8 Na4 Zn4 B20 O40,4.2332
mp-2713177,Na6 Nb6 Al6 P18 O72,2.6331
mp-14407,Rb28 Na4 Ge32,1.3438
mp-21213,Na2 Cr2 Ge4 O12,2.4837
mp-1518948,Na1 Nd1 Nb4 O12,1.3445
mp-1186154,Na1 Ni1 O3,0.0
mp-2716480,Na3 Hf6 Sc6 P9 S9 O72,3.7075999999999993
mp-561519,Na2 Fe2 Se4 O16,1.9104
mp-1190450,Na2 Nb2 Se4 O14,2.9067000000000003
mp-768061,Na4 Mn4 P4 C4 O28,0.966
mp-2712746,Na6 Ti6 Ga6 P12 S6 O72,2.305
mp-505246,Na2 Co6 P6 H4 O24,2.8308
mp-1110631,Rb2 Na1 Ga1 Br6,1.6023999999999998
mp-1199672,Na2 Ga2 B2 P4 H6 O20,4.9585
mp-1197566,Na4 Co4 P4 H40 C4 O40,3.3235
mp-28649,Na1 Ti8 O13,0.0
mp-40668,Na4 Co4 P8 H4 O28,3.0988000000000007
mp-1279798,Na4 Ni4 O8,0.5681000000000003
mp-2646982,Na4 B4 H16,6.2896
mp-989556,Cs2 Na1 Pb1 F6,0.0
mp-1186061,Na1 Mg16 Al12,0.0
mp-1210534,Na4 Ag4 Te20 O56,0.8778999999999999
mp-8799,Rb2 Na2 S2,2.2945
mp-1220733,Na2 Y2 Ti2 Nb2 O12 F2,2.7736
mp-19359,Na1 Fe1 O2,1.9889
mp-15141,Na1 Zr2 Zn1 F11,5.7246
mp-1016219,Na1 Mg3,0.0
mp-2712801,Na6 Y6 Sn6 P12 S6 O72,1.8225
mp-2713687,Na12 Sc12 Si6 S12 O72,4.1215
mp-2712563,Na12 Nb6 In6 Si12 S6 O72,2.0718
mp-556836,Eu8 Na16 C8 O24 F24,0.0246
mp-1210730,Na2 Mg1 As2,0.0
mp-2714297,Na6 Mg3 Sn9 P12 S6 O72,1.6911999999999998
mp-1176381,Na4 Li2 Fe2 P2 C2 O14,3.7638
mp-1097658,Ba1 Na2 Sr1,0.2492000000000003
mp-760207,Na4 Li8 Co4 C8 S2 O32,2.6305
mp-1212157,Na8 Rh4 W12 S8 O32,0.0
mp-8257,Na4 Zn2 S4,2.3678
mp-1221272,Na2 Zn3 Si1 As4,0.0
mp-2716496,Na6 Mg12 Ta12 Si9 S27 O144,1.0992
mp-2230091,Na2 Mg1 W4 O13,1.8534
mp-1114229,Na2 Li1 V1 F6,0.0
mp-733509,Na4 Ti2 Si8 H8 O26,3.2593
mp-2712667,Na12 Ti6 Si12 Ge6 S6 O72,2.6483
mp-1097089,Cs1 Rb1 Na2,0.3255999999999999
mp-3285,Na4 Ta8 O22,3.4629
mp-1176398,Na2 Cu3 O4,0.0
mp-1245413,Na8 Ca20 N16,0.0
mp-1210899,Na4 Ca2 Si20 H12 O40,1.4613999999999998
mp-15385,Na8 U4 P8 O36,2.1752
mp-20884,Na4 Fe2 Ni2 F14,2.4439
mp-2713317,Na12 Zr6 Sc6 P18 O72,4.1662
mp-21282,Na4 S2 O6,4.915800000000001
mp-1221339,Na2 Mn1 Co1 Ni1 O6,0.0
mp-990084,Na2 Cl1,0.0
mp-1196770,Rb8 Na4 Mn4 H24 C20 N22 O12,0.6684
mp-781712,Na8 Sn4 O8,2.4072
mp-1104648,Na2 Cu1 Se2 O10,0.4265
mp-2712527,Na6 Sc9 Ta3 Si6 S12 O72,2.2852
mp-2232341,Na2 Sm2 Mg1 Ti2 O8,0.0
mp-1652312,Na8 Co4 Si4 C4 O28,0.1454
mp-27402,Na8 Co4 Cl16,0.0191999999999999
mp-697096,Na2 H4 Pt1,2.1188
mp-1196862,Na8 Fe4 S8 O40,0.4438999999999999
mp-1197941,Na4 Ca2 Zr4 Si20 O54,0.0
mp-557450,Na8 Pt4 O12,1.4682000000000004
mp-2240261,Na2 Mg1 Fe2 S4,0.4165999999999998
mp-1113901,Na2 Li1 Ti1 F6,0.0
mp-769506,Na8 Fe4 P4 C4 O28,2.1587
mp-774795,Na8 Mn4 P4 C4 O28,0.6119000000000001
mp-1202153,Na4 Nb8 O22,2.6613
mp-1076261,Na4 W4 O10,0.6663000000000001
mp-2713323,Na12 Ca6 Si6 Ge6 S12 O72,0.0709999999999999
mp-556423,Na16 Si16 O40,4.4499
mp-1195661,Rb2 Na4 Fe6 P8 Cl2 O28,3.8946
mp-2713717,Na12 Al6 Sn6 P18 O72,3.5294
mp-2715813,Na6 Ta18 Al6 Si21 S15 O144,2.5419
mp-2714875,Na6 Ca15 Ge9 S36 O144,0.9602
mp-2715617,Na6 La3 Ta9 Si6 P12 O72,2.9634
mp-2713660,Na12 Hf6 In6 P18 O72,4.1497
mp-555784,Na8 U4 Mo8 O40,2.2616
mp-851118,K2 Na4 Li2 Zr4 Si24 O60,4.7587
mp-541692,Na16 In16 Sb24,0.6920999999999999
mp-1093922,Cs1 K1 Na2,0.3308999999999997
mp-1111272,Na2 Cu1 Sb1 F6,0.4668000000000001
mp-1173798,Na4 Al4 Si6 H8 O24,4.5783000000000005
mp-1221384,Na4 Fe6 Sb2 O16,1.2992
mp-1232335,Na2 Li2 Cu1 Br2 O2,0.0
mp-1205325,K2 Na4 Al2 H12,2.509
mp-770912,Na8 Mn4 Si4 C4 O28,0.736
mp-2230291,K2 Na2 Pr2 Mg1 Nb2 O10,0.2252
mp-2715557,Na6 Nb9 In3 Si6 P12 O72,2.2768
mp-542864,Na4 Ni2 H24 S4 O28,4.767799999999999
mp-2229864,Na2 Mg1 Ge2 Sb2 O10,1.7374999999999994
mp-727247,Na2 Zn1 Cl4 O3,0.0
mp-1200505,Na4 Ti4 Si8 O26,3.5136000000000003
mp-559658,Na24 S24 O36,3.997100000000001
mp-1221456,Na2 Mg2 Fe2 Se3 S3 O24,1.8223
mp-2217379,Na2 Mg1 Sb2 O6,0.2098999999999993
mp-777786,Na8 Co4 O12,0.0
mp-1176546,Na8 Li4 Mn4 P4 C4 O28,3.428
mp-2712767,Na6 Y9 Nb3 P12 S6 O72,2.0015
mp-2714376,Na6 La6 Al6 Si3 S15 O72,3.3643
mp-752558,Na2 Ni1 O2,1.809
mp-735556,Na4 Co2 H16 C4 O20,2.955
mp-2712636,Na12 Ti12 Si12 S6 O72,2.6968
mp-2713290,Na12 Hf6 Mg6 P12 S6 O72,4.4582
mp-1210433,Na4 Mg2 Ga2 F14,5.8978
mp-778104,Na8 V8 O20,0.9734
mp-640915,Na8 La4 P4 S8 O28,3.633900000000001
mp-2713227,Na12 Ti6 Ga6 P18 O72,2.4287
mp-1259114,K2 Na4 Al2 H12,2.0222
mp-2713575,Na12 Ga12 P12 S6 O72,3.8297
mp-1147747,Na2 Li2 Cu1 I2 O2,0.0
mp-1195335,Na8 Fe12 P12 O48,1.6381
mp-1180241,Na2 Pt1 O6,0.0
mp-1204100,Na4 Ca4 Al12 Si18 H32 O76,4.608899999999999
mp-863707,K1 Na2 Bi1,0.0
mp-1210671,Na4 Ca2 Fe4 P6 O24,0.2896000000000001
mp-780683,Na4 Sb8 O22,0.7989000000000006
mp-2715701,Na6 La3 Nb9 Si6 P12 O72,2.0988
mp-707470,Na8 H16 S12 O48,5.4936
mp-2226128,Na2 Mg1 Cu1 O2,0.0
mp-559067,K2 Na4 Au2 O4,2.0479
mp-767960,Na8 Fe4 P4 C4 O28,2.1595
mp-2716291,Na6 Nb6 Al18 Si9 S27 O144,0.8976
mp-2713495,Na12 La6 Zn6 P6 S12 O72,3.3920000000000003
mp-1202403,Na2 U2 Zn1 H8 C12 O28,0.2233
mp-1111404,Na2 Tl1 As1 F6,2.0624
mp-1113740,Na2 Li1 Pr1 Cl6,3.9815
mp-2713710,Na12 Nb6 Zn6 P18 O72,1.9984
mp-771164,Na4 Mn2 B2 As2 O14,0.0
mp-680381,K4 Na4 Gd8 Nb4 O26,3.0952
mp-697211,Na8 Ca4 Pb12 C20 O60,3.5468
mp-1221592,Na4 Cd2 Cl8 O6,0.7695
mp-3775,Na6 Si3 F18,6.9951
mp-2712751,Na12 Zr6 Ti6 Si6 P12 O72,2.5704
mp-778740,Na8 Co12 O16,0.8500000000000001
mp-1097400,K1 Na2 P1,0.0
mp-644276,Na2 Sn1 H12 N6,1.214
mp-1190260,Na4 I2 O12,0.1855
mp-1173871,Na4 S2 O8,1.6482
mp-757147,Na4 Fe2 O6,0.0509999999999999
mp-1196695,Na4 Al4 Si6 O24,0.5721
mp-754463,Na8 Fe4 P4 C4 O28,2.1609
mp-2716150,Na6 Ta12 Ga12 Si15 S21 O144,2.1186000000000003
mp-556232,Na8 Ca4 Mg4 P8 O32,5.0991
mp-1199740,Na4 Mo30 Se38,0.0
mp-1077288,Na4 Cl2,0.0
mp-1114234,Na2 Li1 Rh1 F6,1.8438
mp-695511,Na8 Ca4 Ti8 Ge12 O48,2.5739
mp-2716152,Na6 Hf12 Si15 Ge12 S21 O144,1.6682
mp-2232246,Na2 Nd2 Mg1 Ti2 O8,0.2804999999999999
mp-768108,Na8 Fe4 P4 C4 O28,2.1595000000000004
mp-2714088,Na6 Mg12 Ti12 Si3 S33 O144,1.2167
mp-769565,Na8 V4 P4 C4 O28,2.1699
